,0,1
Miltiadous-10,-5.222796,-5.337276
Miltiadous-11,8.485117,-2.8621774
Miltiadous-12,-14.898973,2.4235525
Miltiadous-13,-10.900225,2.9780383
Miltiadous-14,-15.769364,-3.4101639
Miltiadous-15,15.308866,3.2811286
Miltiadous-16,-13.415793,-0.7699837
Miltiadous-17,-10.422707,4.3919497
Miltiadous-18,10.884814,-5.232813
Miltiadous-19,-15.175332,-6.536181
Miltiadous-20,-14.643138,-2.4028964
Miltiadous-21,-8.988547,0.6515296
Miltiadous-22,-11.450904,-0.22269341
Miltiadous-23,-2.392303,2.6562417
Miltiadous-24,10.220395,-6.5887594
Miltiadous-25,-1.5562148,-10.712488
Miltiadous-26,-15.898499,-5.358451
Miltiadous-27,-11.355483,3.47965
Miltiadous-28,9.992839,-7.126282
Miltiadous-29,-8.467523,5.493721
Miltiadous-30,-8.296287,10.492367
Miltiadous-31,12.237838,4.2515965
Miltiadous-32,11.036186,-6.0793533
Miltiadous-33,-7.1841106,0.417583
Miltiadous-34,-9.480831,4.4898305
Miltiadous-35,-6.492892,4.9040103
Miltiadous-36,14.009298,-0.43704888
Miltiadous-37,10.229542,3.7922168
Miltiadous-38,-7.7303348,-5.2853007
Miltiadous-39,19.17215,6.3398046
Miltiadous-40,0.38268566,-0.964524
Miltiadous-41,-4.7296567,-2.3047922
Miltiadous-42,15.152275,5.6057363
Miltiadous-43,-15.195067,0.56809884
Miltiadous-44,17.580175,-0.120967954
Miltiadous-45,-1.0335064,1.1609384
Miltiadous-46,14.2939825,-0.25307846
Miltiadous-47,6.7588944,-3.122164
Miltiadous-48,0.95096993,0.7710665
Miltiadous-49,18.162888,9.389644
Miltiadous-50,-6.345222,-2.254057
Miltiadous-51,-6.656001,-2.4436574
Miltiadous-52,13.738399,1.784986
Miltiadous-53,16.812593,4.5999317
Miltiadous-54,18.558397,10.129055
Miltiadous-55,-0.7737959,-2.5940404
Miltiadous-56,18.667332,6.833498
Miltiadous-57,13.776485,6.59046
Miltiadous-58,16.063843,5.8579044
Miltiadous-59,-14.528522,-5.103427
Miltiadous-60,-12.224574,2.7216477
Miltiadous-61,-9.271662,-6.4679527
Miltiadous-62,1.3936276,-9.160448
Miltiadous-63,-0.13812067,-6.581649
Miltiadous-64,19.232662,9.545799
Miltiadous-65,-6.9900284,-1.7572966
Istambul-falames1,9.289274,1.6812707
Istambul-falcehl1,4.150589,4.0228753
Istambul-falecir1,12.345228,5.54615
Istambul-faledev1,-4.294328,-6.6459575
Istambul-falekab1,-5.9317813,-0.9977582
Istambul-falfsev1,-17.61314,-4.801071
Istambul-falgdon1,-6.335796,4.60701
Istambul-falherb1,-6.8492823,2.7643251
Istambul-falmasi1,2.992732,-1.2969971
Istambul-falmcek1,-9.389149,5.898734
Istambul-falmdem1,-4.837682,6.8594823
Istambul-falmedi1,6.8966537,-3.189305
Istambul-falmgun1,-7.635113,-1.6098418
Istambul-falmozb1,15.564887,-1.7392502
Istambul-falmyil1,16.276464,1.7991468
Istambul-falnpos1,-5.442033,6.1484227
Istambul-falnsez1,-13.631862,4.9034667
Istambul-falrakk1,7.245346,-5.8408446
Istambul-falscan1,8.312215,5.675474
Istambul-falserg1,3.1636283,5.0618076
Istambul-falsgul1,-10.245199,-4.794322
Istambul-falskar1,16.86773,2.825258
Istambul-falssah1,3.7927747,-7.1440325
Istambul-faltkar1,-10.824248,6.53135
Istambul-falyedi1,-14.310743,0.4288592
Istambul-falymem1,0.14624552,-6.98071
Istambul-falzbil1,9.317794,2.7871196
Istambul-falzsah1,18.654118,5.285976
Istambul-febuyig1,21.460752,7.356199
Istambul-fesbek1,0.50813574,-3.1316993
Istambul-feykar1,0.6484775,-1.3808333
Istambul-fhtun1,-9.7184105,0.7705192
Istambul-fmcimtas1,-6.3649406,-11.480213
Istambul-fpdemryal1,-13.003302,7.927694
Istambul-frekakt1,16.034712,6.546364
Istambul-paarı1,-5.5277367,-5.112414
Istambul-pacik1,16.725641,5.233579
Istambul-pcaka,-6.3405294,-10.204082
Istambul-pccak1,-1.4759524,-8.721485
Istambul-pcgul1,7.907596,5.008302
Istambul-peakk1,3.4319832,-6.156324
Istambul-pegun1,15.624869,8.270558
Istambul-pfdum1,17.201427,10.532503
Istambul-phber1,-11.799294,5.1272697
Istambul-phbic1,17.145754,1.957682
Istambul-phcet1,2.4142702,3.663387
Istambul-pisog1,14.277171,5.774913
Istambul-pkbay1,6.310745,-0.21956256
Istambul-pmyel11,17.513777,-0.45222273
Istambul-pnakt1,-2.0676806,4.974789
Istambul-pnkok1,-5.739266,3.0355914
Istambul-pnsog1,21.408104,6.8920383
Istambul-pnusa1,-3.2588925,4.9453773
Istambul-podog11,15.904268,4.5040617
Istambul-psgul1,13.080079,1.1338471
Istambul-pssen1,11.075173,1.423588
Istambul-pssog1,-11.272926,7.3747
Istambul-psyil1,2.8448422,-1.3396056
Istambul-pukab1,-9.589084,3.1388102
BrainLat:CL-sub-30003,-14.766752,-6.897434
BrainLat:CL-sub-30006,-11.275333,-0.569496
BrainLat:CL-sub-30016,-9.725108,2.066312
BrainLat:CL-sub-30019,-2.2777328,-2.694174
BrainLat:CL-sub-30021,9.813115,-5.533045
BrainLat:CL-sub-30023,7.1402655,2.2873073
BrainLat:CL-sub-30024,-16.015844,-2.3984797
BrainLat:CL-sub-30027,-2.3650022,-4.467731
BrainLat:CL-sub-30033,18.033564,9.075473
BrainLat:CL-sub-30035,-7.671199,-3.273328
BrainLat:CL-sub-100010,-6.427792,7.0580487
BrainLat:CL-sub-100011,3.6545427,3.854618
BrainLat:CL-sub-100043,-2.90955,-6.5311904
BrainLat:AR-sub-10002,-1.0466247,-9.81376
BrainLat:AR-sub-10003,-16.202652,-4.681759
BrainLat:AR-sub-10004,-4.25592,7.9284854
BrainLat:AR-sub-10006,12.080608,5.086811
BrainLat:AR-sub-10009,-1.7377297,-6.411216
BrainLat:AR-sub-30001,-4.774631,-6.1465726
BrainLat:AR-sub-30004,-7.3631516,8.272734
BrainLat:AR-sub-30008,11.253285,2.7322767
BrainLat:AR-sub-30012,-5.11584,-7.7822433
BrainLat:AR-sub-30015,-8.553349,-4.0299163
BrainLat:AR-sub-30020,-8.101519,7.2898326
BrainLat:AR-sub-30022,8.51906,3.5771198
BrainLat:AR-sub-30026,4.8388715,-1.0524644
BrainLat:AR-sub-100015,13.636119,4.633852
BrainLat:AR-sub-100018,0.63615614,-5.568324
BrainLat:AR-sub-100020,-1.9617394,1.9021097
BrainLat:AR-sub-100022,4.190072,-1.9145561
BrainLat:AR-sub-100024,18.06008,7.2889132
BrainLat:AR-sub-100026,8.076759,1.4667244
BrainLat:AR-sub-100028,-1.0362788,-9.812038
BrainLat:AR-sub-100031,-6.378104,8.134731
BrainLat:AR-sub-100033,-16.650171,0.83014554
BrainLat:AR-sub-100035,-5.2336392,9.991924
